全国地方公共団体コード,識別値,種別,種別小分類,name,施設名（カナ）,通称,住所表記,郵便番号,lat,lon,description,連絡先名称,電話番号,Webサイト
23236,,子育て支援施設,児童クラブ,中部第２児童クラブ,チュウブダイニジドウクラブ,,愛知県みよし市三好町宮ノ越31,4700224,35.085939,137.07349,夏休みのみ,中部第２児童クラブ,080-1629-9165,
23236,,子育て支援施設,児童クラブ,三好丘第２児童クラブ,ミヨシガオカダイニジドウクラブ,,愛知県みよし市三好丘七丁目1,4700202,35.120355,137.112425,夏休みのみ,三好丘第２児童クラブ,080-1629-9166,
23236,,子育て支援施設,児童クラブ,緑丘第２児童クラブ,ミドリガオカダイニジドウクラブ,,愛知県みよし市三好丘緑一丁目1-1,4700205,35.110992,137.116633,夏休みのみ,緑丘第２児童クラブ,090-2347-4106,
23236,,子育て支援施設,子育て施設,みよし市児童発達支援事業所よつば,ミヨシシジドウハッタツシエンジギョウショヨツバ,,愛知県みよし市明知町細口浦41,4700214,35.064785,137.084091,,みよし市児童発達支援事業所よつば,0561-32-1133,
23236,,子育て支援施設,子育て施設,親子通園ルームふたば,オヤコツウエンルームフタバ,,愛知県みよし市明知町細口浦41,4700214,35.064785,137.084091,,親子通園ルームふたば,0561-32-0213,
23236,,子育て支援施設,子育て施設,きたよし地区子育て支援センター,キタヨシチクコソダテシエンセンター,,愛知県みよし市莇生町仲田48-１,4700206,35.101513,137.097748,,きたよし地区子育て支援センター,0561-34-4660,
23236,,子育て支援施設,子育て施設,みなよし地区子育て支援センター,ミナヨシチクコソダテシエンセンター,,愛知県みよし市打越町畦違311,4700213,35.080021,137.092972,,みなよし地区子育て支援センター,0561-34-1867,
23236,,子育て支援施設,子育て施設,三好丘地区子育て支援センター,ミヨシガオカチクコソダテシエンセンター,,愛知県みよし市三好丘桜四丁目11-１,4700204,35.11451,137.117004,,三好丘地区子育て支援センター,0561-36-0785,
23236,,子育て支援施設,子育て施設,黒笹地区子育て支援センター,クロザサチクコソダテシエンセンター,,愛知県みよし市福谷町西大山１1-31,4700207,35.125717,137.098221,,黒笹地区子育て支援センター,0561-36-5722,
23236,,子育て支援施設,子育て施設,子育てふれあい広場（カリヨンハウス内）,コソダテフレアイヒロバ（カリヨンハウスナイ）,,愛知県みよし市三好丘二丁目2-１,4700202,35.125938,137.110519,,子育てふれあい広場（カリヨンハウス内）,0561-36-1181,
23236,,子育て支援施設,子育て施設,キッズハウスみよし,キッズハウスミヨシ,,愛知県みよし市三好丘一丁目11-5,4700202,35.127685,137.110038,,キッズハウスみよし,0561-36-3131,
23236,,子育て支援施設,子育て施設,ちびっこランド三好ヶ丘園,チビッコランドミヨシガオカエン,,愛知県みよし市三好丘二丁目6-4,4700202,35.125179,137.111599,,ちびっこランド三好ヶ丘園,0561-36-6763,
23236,,子育て支援施設,子育て施設,ちびっこランド三好中央園,チビッコランドミヨシチュウオウエン,,愛知県みよし市三好町上75-1,4700224,35.087894,137.067568,,ちびっこランド三好中央園,0561-34-4993,
23236,,子育て支援施設,子育て施設,プティットみよし,プティットミヨシ,,愛知県みよし市三好町八和田33-5,4700224,35.084448,137.067141,,プティットみよし,0561-76-7678,
23236,,子育て支援施設,子育て施設,ぶぅぶパーク,ブーブパーク,,愛知県みよし市打越町下山1,4700213,35.061519,137.090356,,ぶぅぶパーク,0561-34-6035,
23236,,子育て支援施設,子育て施設,キッズクラブ・クックバラ,キッズクラブクックバラ,,愛知県みよし市三好丘四丁目1-4,4700202,35.12118,137.111997,,キッズクラブ・クックバラ,0561-36-8699,
23236,,子育て支援施設,子育て施設,キッズクラブ・クックバラみよし,キッズクラブ・クックバラミヨシ,,愛知県みよし市三好丘一丁目11-5,4700202,35.127685,137.110038,,キッズクラブ・クックバラみよし,0561-36-3131,
23236,,子育て支援施設,子育て施設,エジソンハウス,エジソンハウス,,愛知県みよし市西陣取山26-1,4700221,35.088716,137.077809,,エジソンハウス,0561-32-4443,
23238,KSS001,保育園,公立,上郷保育園,カミゴウホイクエン,,愛知県長久手市前熊志水148,4801102,35.1827172,137.0661435,,子育て支援課,0561-62-3137,
23238,KSS002,保育園,公立,色金保育園,イロガネホイクエン,,愛知県長久手市岩作中島13,4801103,35.1805231,137.0446807,,子育て支援課,0561-62-0136,
23238,KSS003,保育園,公立,長湫東保育園,ナガクテヒガシホイクエン,,愛知県長久手市東狭間703,4801123,35.172835,137.0389052,,子育て支援課,0561-62-0033,
23238,KSS004,保育園,公立,長湫西保育園,ナガクテニシホイクエン,,愛知県長久手市作田二丁目1701,4801153,35.1778979,137.0268286,,子育て支援課,0561-62-1665,
23238,KSS005,保育園,公立,長湫北保育園,ナガクテキタホイクエン,,愛知県長久手市鴨田1001-2,4801165,35.1834578,137.0315852,,子育て支援課,0561-62-2930,
23238,KSS006,保育園,公立,長湫南保育園,ナガクテミナミホイクエン,,愛知県長久手市砂子1204,4801112,35.1694661,137.0434021,,子育て支援課,0561-64-3733,
23238,KSS007,保育園,公設民営,市が洞保育園,イチガホラホイクエン,,愛知県長久手市市が洞一丁目401,4801147,35.1656495,137.0273652,,子育て支援課,0561-64-5620,
23238,KSS008,保育園,私立,アスクはなみずき保育園,アスクハナミズキホクエン,,愛知県長久手市仲田1609,4801167,35.1815587,137.0320556,,株式会社日本保育サービス,0561-64-5161,
23238,KSS009,保育園,私立,アインながくて保育園,アインナガクテホイクエン,,愛知県長久手市山桶117,4801164,35.1840029,137.0317916,,中央出版株式会社,0561-62-4158,
23238,KSS010,保育園,私立,アートチャイルドケア長久手保育園,アートチャイルドケアナガクテホイクエン,,愛知県長久手市東原山46-101,4801158,35.1880901,137.0248756,,アートチャイルドケア株式会社,0561-65-0124,
23238,KSS011,保育園,私立,コロポックル長久手保育園,コロポックルナガクテホイクエン,,愛知県長久手市坊の後1418,4801168,35.1796313,137.0360858,,有限会社杜森キッズワールド,0561-61-3307,
23238,KSS012,家庭的保育,私立,スマイル☆キッズ,スマイルキッズ,,愛知県長久手市杁ケ池1302　ﾎﾟﾆｰﾋﾙC棟101,4801116,35.1704684,137.0328422,,岡本奈美子,0561-62-8123,
23238,KSS013,家庭的保育,私立,パセリ保育室,パセリホイクシツ,,愛知県長久手市熊田701　ｻﾝﾊｲﾂいぼら1-D,4801144,35.17399,137.0236459,,熊倉咲子,0561-76-9924,
23238,KSS014,事業所内保育,私立,愛知淑徳職場内保育室（ＡＳ保育室）,アイチシュクトクショクバナイホイクシツ（エーエスホイクシツ）,,愛知県長久手市片平二丁目9,4801146,35.1573674,137.0292763,,愛知淑徳大学,0561-56-0020,
23238,KSS015,小規模保育,私立,小規模保育事業所キッズハート長久手,ショウキボホイクジギョウショキッズハートナガクテ,,愛知県長久手市井堀208,4801143,35.1727069,137.0264456,,株式会社グローブ・ハート,0561-62-9990,
23238,KSS016,小規模保育,私立,はな保育室はなみずき通,ハナホイクシツハナミズキドオリ,,愛知県長久手市五合池1408,4801156,35.1790173,137.0292422,,株式会社パーソンズ,0561-61-6211,
23238,KSS017,幼稚園,私立,さつき幼稚園,サツキヨウチエン,,愛知県長久手市岩作東島106,4801103,35.1821759,137.0494565,,学校法人鍋島学園,0561-62-0177,
23238,KSS018,幼稚園,私立,愛知たいよう幼稚園,アイチタイヨウヨウチエン,,愛知県長久手市蟹原1601,4801142,35.1669833,137.0311869,,学校法人吉田学園,0561-62-1000,
23238,KSS019,幼稚園,私立,自然幼稚園,シゼンヨウチエン,,愛知県長久手市根嶽1210,4801148,35.1635275,137.0228741,,学校法人吉田学園,0561-63-6366,
23302,,保育園,公立,諸輪保育園,モロワホイクエン,,東郷町大字諸輪字中市135-14,4700151,35.106217,137.067243,,こども課,0561-38-0004,
23302,,保育園,公立,中部保育園,チュウブホイクエン,,東郷町大字春木字上ノ畑986,4700162,35.092737,137.049428,,こども課,0561-39-1921,
23302,,保育園,公立,上城保育園,カミジョウホイクエン,,東郷町大字諸輪字後山1,4700151,35.107802,137.071894,,こども課,0561-38-0515,
23302,,保育園,公立,和合保育園,ワゴウホイクエン,,東郷町大字和合字知々釜130,4700153,35.103409,137.050731,,こども課,0561-38-0002,
23302,,保育園,公立,南部保育園,ナンブホイクエン,,東郷町大字春木字北切山6059-1,4700162,35.078301,137.041923,,こども課,0561-38-0003,
23302,,保育園,公立,音貝保育園,オトガイホイクエン,,東郷町大字春木字音貝77-2,4700162,35.099424,137.029896,,こども課,052-801-8133,
23302,,保育園,公立,たかね保育園,タカネホイクエン,,東郷町白鳥4-1-3,4700155,35.112352,137.055248,,こども課,0561-38-2560,
23302,,保育園,私立,東郷せいぶ保育園,トウゴウセイブホイクエン,,東郷町兵庫1-3-2,4700166,35.093454,137.024542,,こども課,0561-38-9880,http://www.meisei.or.jp/seibu/index.html
23302,,保育園,私立,若葉保育園,ワカバホイクエン,,東郷町大字春木字屋敷3423-3,4700162,35.082419,137.044991,,こども課,0561-39-0109,http://www.wakabahoiku.jp/
23302,,幼稚園,私立,東郷旭丘幼稚園,トウゴウアサヒガオカヨウチエン,,東郷町大字春木字塩田1796-3,4700162,35.096422,137.045227,,こども課,0561-38-1636,http://www.morikawagakuen.jp/tougou/
23302,,保育園,私立,留愛東郷保育園,ルアイトウゴウホイクエン,,東郷町北山台3-3-9,4700152,35.101038,137.061449,,こども課,0561-39-2272,
23302,,小規模保育所,公立,ひよこルーム,ヒヨコルーム,,東郷町大字春木字上ノ畑986,4700162,35.092737,137.049428,,こども課,0561-38-3111,
23302,,小規模保育所,私立,しらとり保育園,シラトリホイクエン,,東郷町御岳2-1-2,4700156,35.111244,137.060438,,こども課,0561-38-3712,
23302,,児童館,公立,東部児童館,トウブジドウカン,,東郷町大字諸輪字稲場9,4700151,35.105274,137.066626,,こども課,0561-38-7100,http://blog.livedoor.jp/tgo_kosodat-tobu/
23302,,児童館,公立,西部児童館,セイブジドウカン,,東郷町大字春木字音貝104,4700162,35.099231,137.029563,,こども課,052-801-2777,http://blog.livedoor.jp/tgo_kosodat-seibu/
23302,,児童館,公立,南部児童館,ナンブジドウカン,,東郷町大字春木字上正葉廻間28-1,4700162,35.085338,137.038554,,こども課,0561-38-8200,http://blog.livedoor.jp/tgo_kosodat-nanbu/
23302,,児童館,公立,北部児童館,ホクブジドウカン,,東郷町白鳥三丁目15,4700155,35.112962,137.057399,,こども課,0561-38-3531,http://blog.livedoor.jp/tgo_kosodat-hokubu/
23302,,児童館,公立,中部児童館,チュウブジドウカン,,東郷町大字春木字東羽根穴12,4700162,35.096698,137.055007,,こども課,0561-38-6000,http://blog.livedoor.jp/tgo_kosodat-chubu/
23302,,児童館,公立,兵庫児童館,ヒョウゴジドウカン,,東郷町兵庫三丁目1,4700166,35.092296,137.023936,,こども課,0561-37-1973,http://www.hamada-sports.com/hyougo_jidoukan/
23302,,ファミリーサポート,公立,とうごうファミリーサポート,トウゴウファミリーサポート,,東郷町大字春木字西羽根穴2225-4（いこまい館内）,4700162,35.096915,137.053362,,こども課,0561-38-9674,
